mid,sid,pid,ustatus,score,astatus
1285832,11933,9729,Introduced,9.808000,Approved
1285189,11861,9395,NULL,10.000000,Approved
1283920,11060,9740,NULL,9.123000,Approved
1283778,10961,9738,NULL,10.000000,New
1283743,8057,9738,NULL,10.000000,New
1280862,11860,9734,NULL,10.000000,Approved
1280048,11990,9552,NULL,10.000000,New
1280047,11990,9548,NULL,10.000000,New
1280021,11990,9396,NULL,10.000000,Approved
1278638,11981,9445,NULL,9.808000,Approved
1276546,11979,9446,Rejected,9.825000,Approved
1275796,11986,9705,NULL,10.000000,New
1275786,11986,9502,NULL,10.000000,New
1275785,11986,9501,NULL,10.000000,New
1275784,11986,9500,NULL,10.000000,New
1275783,11986,9499,NULL,10.000000,New
1275782,11986,9489,NULL,10.000000,New
1275780,11986,9472,NULL,10.000000,New
1275514,11985,9714,NULL,10.000000,New
1275507,11985,9596,NULL,10.000000,New
1275504,11985,9578,NULL,10.000000,New
1275503,11985,9576,NULL,10.000000,New
1275502,11985,9552,NULL,10.000000,New
1275501,11985,9548,NULL,10.000000,New
1275498,11985,9492,NULL,10.000000,New
1275497,11985,9486,NULL,10.000000,New
1275496,11985,9480,NULL,10.000000,New
1275494,11985,9470,NULL,10.000000,New
1275493,11985,9457,NULL,10.000000,New
1275492,11985,9451,NULL,10.000000,New
1275491,11985,9450,NULL,10.000000,New
1275490,11985,9449,NULL,10.000000,New
1275487,11985,9358,NULL,10.000000,New
1275486,11985,9356,NULL,10.000000,New
1274561,11983,9734,NULL,10.000000,New
1274559,11983,9692,NULL,10.000000,New
1274558,11983,9684,NULL,10.000000,New
1274554,11983,9594,NULL,10.000000,New
1274553,11983,9546,NULL,10.000000,New
1274551,11983,9514,NULL,10.000000,New
1274550,11983,9486,NULL,10.000000,New
1274549,11983,9446,NULL,10.000000,New
1274548,11983,9404,NULL,10.000000,New
1274547,11983,9362,NULL,10.000000,New
1274546,11983,9349,NULL,10.000000,New
1274545,11983,9327,NULL,10.000000,New
1274365,11982,9714,NULL,10.000000,New
1274364,11982,9704,NULL,10.000000,New
1274363,11982,9640,NULL,10.000000,New
1274361,11982,9576,NULL,10.000000,New
1274360,11982,9561,NULL,10.000000,New
1274359,11982,9541,NULL,10.000000,New
1274358,11982,9492,NULL,10.000000,New
1274357,11982,9470,NULL,10.000000,New
1274356,11982,9449,NULL,10.000000,New
1274354,11982,9405,NULL,10.000000,New
1274353,11982,9358,NULL,10.000000,New
1274352,11982,9356,NULL,10.000000,New
1273720,11832,9734,NULL,10.000000,New
1273681,11186,9734,NULL,9.825000,Approved
1273672,10961,9734,NULL,10.000000,New
1273604,8556,9734,NULL,10.000000,New
1273565,8057,9734,NULL,10.000000,New
1273556,7555,9734,NULL,9.123000,New
1269086,11970,9729,Introduced,9.808000,Approved
1268870,11938,9561,Rejected,10.000000,Approved
1267535,11952,9708,NULL,10.000000,Approved
1267400,11930,9530,NULL,9.808000,Approved
1265983,11934,9530,NULL,9.808000,Approved
1265455,11956,9396,NULL,10.000000,Approved
1262605,11954,9548,NULL,9.825000,New
1262599,11954,9502,NULL,9.825000,New
1262598,11954,9501,NULL,9.825000,New
1262597,11954,9500,NULL,9.825000,New
1262596,11954,9499,NULL,9.825000,New
1262594,11954,9486,NULL,9.825000,New
1260903,11924,9445,NULL,9.825000,Approved
1255010,11949,9689,Rejected,9.825000,Approved
1255007,11949,9648,NULL,9.818000,Approved
1251769,11690,9728,NULL,10.000000,Approved
1251767,11570,9728,NULL,9.825000,Approved
1251762,11228,9728,NULL,10.000000,Approved
1251759,11102,9728,NULL,10.000000,Approved
1251758,11015,9728,NULL,10.000000,Approved
1251739,7542,9728,NULL,10.000000,New
1251736,7100,9728,NULL,9.808000,New
1250148,11884,9419,NULL,9.808000,Approved
1249438,11908,9480,NULL,10.000000,Approved
1249430,11908,9358,Rejected,10.000000,Approved
1248023,11845,9398,NULL,9.808000,New
1247219,11840,9499,NULL,9.825000,Approved
1243551,11826,9419,NULL,9.825000,Approved
1243149,11825,9486,NULL,9.825000,Approved
1241611,11061,9722,NULL,10.000000,Approved
1241229,7280,9722,NULL,10.000000,New
1237357,8057,9724,NULL,10.000000,New
1232742,11881,9548,NULL,10.000000,New
1232739,11881,9486,NULL,10.000000,New
1229181,11805,9723,Introduced,9.825000,Approved
1229157,11621,9723,Rejected,9.808000,Approved
1229106,10581,9723,NULL,10.000000,Approved
1222225,11815,9704,NULL,9.825000,Approved
1222221,11815,9539,NULL,9.825000,Approved
1220727,7332,9718,NULL,9.825000,New
1220724,7182,9718,NULL,9.825000,New
1217676,7332,9716,NULL,9.825000,New
1217657,11822,9476,MatchModified,9.825000,Approved
1217649,11206,9476,NULL,10.000000,New
1217081,11805,9587,NULL,9.818000,Approved
1217078,11805,9516,Introduced,9.818000,Approved
1216387,11833,9714,NULL,10.000000,New
1216386,11833,9704,NULL,10.000000,New
1216385,11833,9686,NULL,10.000000,New
1216383,11833,9576,NULL,10.000000,New
1216382,11833,9539,NULL,10.000000,New
1216381,11833,9492,NULL,10.000000,New
1216380,11833,9470,NULL,10.000000,New
1216376,11833,9356,NULL,10.000000,New
1215971,11832,9692,NULL,10.000000,New
1215970,11832,9684,NULL,10.000000,New
1215967,11832,9614,NULL,10.000000,New
1215966,11832,9564,NULL,10.000000,New
1215965,11832,9494,NULL,10.000000,New
1215964,11832,9446,NULL,10.000000,New
1215962,11832,9404,NULL,10.000000,New
1215961,11832,9362,NULL,10.000000,New
1215960,11832,9349,NULL,10.000000,New
1215959,11832,9327,NULL,10.000000,New
1215502,11798,9684,NULL,10.000000,Approved
1214756,11644,9349,MatchModified,10.000000,Approved
1213278,7332,9714,NULL,9.825000,New
1213272,7105,9714,NULL,9.825000,New
1209227,7332,9708,NULL,9.825000,New
1208812,7332,9705,NULL,9.825000,New
1204085,11440,9704,NULL,10.000000,Approved
1204068,11195,9704,NULL,10.000000,Approved
1204066,11191,9704,NULL,10.000000,Approved
1204062,11011,9704,NULL,9.825000,Approved
1204061,11003,9704,NULL,10.000000,Approved
1204006,7105,9704,NULL,9.825000,New
1203964,11720,9396,NULL,9.808000,Approved
1202321,11193,9703,NULL,10.000000,Approved
1201560,10954,9700,NULL,10.000000,New
1201446,11461,9698,NULL,9.808000,Approved
1201444,11228,9698,NULL,10.000000,Approved
1201442,11102,9698,Introduced,10.000000,Approved
1200476,11206,9699,NULL,10.000000,New
1200146,11802,9653,Rejected,10.000000,Approved
1199779,10846,9695,Rejected,9.825000,Approved
1198778,11318,9693,NULL,10.000000,Approved
1198760,11063,9693,NULL,9.123000,Approved
1198722,10240,9693,MatchModified,10.000000,Approved
1198500,11252,9692,NULL,10.000000,New
1198436,8556,9692,NULL,10.000000,New
1198029,7948,9689,NULL,9.825000,New
1197005,11645,9548,NULL,9.825000,Approved
1196221,11766,9501,NULL,9.825000,New
1196200,11766,9445,NULL,9.825000,Approved
1196194,11766,9419,NULL,9.825000,Approved
1195742,10961,9684,NULL,10.000000,New
1195650,8556,9684,NULL,10.000000,New
1195585,7555,9684,NULL,9.123000,New
1195558,7102,9684,NULL,9.123000,New
1194185,11757,9514,NULL,10.000000,Approved
1194183,11757,9446,Rejected,10.000000,Approved
1194178,11757,9330,NULL,10.000000,Approved
1187837,11216,9645,NULL,10.000000,Approved
1185583,11712,9487,NULL,10.000000,Approved
1184977,11628,9389,NULL,9.825000,New
1184976,11628,9387,NULL,9.825000,New
1184975,11628,9386,NULL,9.825000,New
1184932,11727,9546,NULL,10.000000,Approved
1184450,7332,9663,NULL,9.825000,New
1184387,10927,9661,NULL,9.825000,New
1181468,7332,9398,NULL,9.825000,New
1180948,11709,9452,NULL,9.123000,Approved
1178872,11628,9532,NULL,9.818000,New
1178869,11628,9502,NULL,9.825000,New
1178868,11628,9501,NULL,9.825000,New
1178867,11628,9500,NULL,9.825000,New
1178866,11628,9499,NULL,9.825000,New
1178865,11628,9489,NULL,9.825000,New
1178863,11628,9472,NULL,9.825000,New
1178584,11643,9487,NULL,9.825000,Approved
1175221,11651,9532,NULL,9.818000,New
1174336,11638,9532,NULL,9.800000,New
1171953,11621,9587,NULL,9.800000,Approved
1171107,11038,9654,NULL,10.000000,Approved
1171092,7136,9654,NULL,9.825000,Approved
1169884,11678,9538,NULL,10.000000,Approved
1169456,11687,9599,Rejected,9.800000,Approved
1169207,11688,9532,NULL,9.800000,New
1168398,11695,9532,NULL,9.818000,New
1168100,11696,9444,NULL,9.808000,Approved
1167637,11698,9499,NULL,9.825000,Approved
1165990,11517,9532,NULL,9.800000,New
1165723,11518,9532,NULL,9.800000,New
1165267,11519,9532,NULL,9.818000,New
1164772,11520,9532,NULL,9.800000,New
1163890,11522,9532,NULL,9.800000,New
1163316,11523,9532,NULL,9.800000,New
1162897,11525,9532,NULL,9.800000,New
1162177,11527,9532,NULL,9.800000,New
1161906,11528,9532,NULL,9.800000,New
1161727,11529,9532,NULL,9.800000,New
1161582,11530,9532,NULL,9.800000,New
1161312,11531,9532,NULL,9.800000,New
1158902,11570,9645,NULL,9.825000,Approved
1158588,11604,9548,NULL,9.808000,Approved
1158426,11690,9645,NULL,10.000000,Approved
1158419,11690,9599,NULL,10.000000,Approved
1155241,11590,9395,NULL,9.808000,Approved
1154083,10674,9648,NULL,10.000000,Approved
1154021,11700,9444,MatchModified,10.000000,Approved
1152454,11002,9645,NULL,10.000000,Approved
1151598,11514,9419,NULL,9.808000,Approved
1149422,11481,9532,NULL,9.818000,New
1149416,11481,9487,NULL,9.825000,Approved
1149150,11480,9532,NULL,9.818000,New
1146170,11458,9548,NULL,9.825000,Approved
1142262,11623,9576,Introduced,10.000000,Approved
1142248,11623,9405,Rejected,10.000000,Approved
1140176,10617,9636,Rejected,10.000000,Approved
1138748,7332,9596,NULL,9.474000,New
1138575,10954,9634,NULL,10.000000,New
1136589,10581,9587,Rejected,10.000000,Approved
1136500,7555,9594,NULL,10.000000,New
1136381,11193,9597,Introduced,10.000000,Approved
1136115,11594,9577,Rejected,10.000000,Approved
1135089,11026,9613,NULL,10.000000,Approved
1134910,11594,9470,NULL,10.000000,Approved
1134909,11594,9449,NULL,10.000000,Approved
1134907,11594,9358,Introduced,10.000000,Approved
1134860,11610,9532,MatchModified,9.649000,Approved
1130347,11592,9476,Rejected,9.825000,Approved
1129830,10472,9604,NULL,10.000000,New
1127650,7542,9599,NULL,10.000000,New
1127612,7093,9599,NULL,9.818000,New
1127331,10252,9598,NULL,10.000000,New
1127094,7139,9598,NULL,9.825000,New
1125856,7332,9596,NULL,9.474000,New
1125855,7330,9596,NULL,10.000000,New
1125687,11193,9595,NULL,10.000000,New
1125646,11002,9595,NULL,10.000000,New
1125642,10998,9595,NULL,10.000000,New
1125635,10990,9595,NULL,10.000000,New
1125405,8694,9595,NULL,10.000000,New
1125251,7542,9595,NULL,10.000000,New
1125244,7483,9595,NULL,10.000000,New
1124698,8094,9594,NULL,10.000000,New
1124677,7949,9594,NULL,9.818000,New
1124659,7555,9594,NULL,10.000000,New
1124632,7280,9594,NULL,10.000000,New
1124619,7138,9594,NULL,9.825000,New
1121765,11462,9383,NULL,9.808000,Approved
1121570,11074,9602,Rejected,10.000000,Approved
1121157,7332,9602,NULL,9.825000,New
1121084,11461,9468,NULL,9.808000,Approved
1119699,11568,9532,MatchModified,10.000000,Approved
1111214,11427,9532,MatchModified,10.000000,Approved
1106426,11458,9532,MatchModified,9.825000,Approved
1106038,11440,9492,NULL,10.000000,Approved
1105717,11436,9532,MatchModified,10.000000,Approved
1105245,11439,9532,NULL,10.000000,New
1103600,11428,9576,NULL,10.000000,New
1103387,7332,9576,NULL,9.825000,New
1102300,11441,9532,NULL,9.818000,New
1101891,11492,9514,NULL,10.000000,Approved
1101889,11492,9446,NULL,10.000000,Approved
1101822,11492,9532,MatchModified,10.000000,Approved
1101041,11487,9492,NULL,10.000000,Approved
1099476,7555,9570,NULL,9.123000,New
1099262,8683,9569,Rejected,10.000000,Approved
1099186,7332,9569,NULL,9.825000,New
1098935,11233,9565,Introduced,9.808000,Approved
1098473,11471,9349,NULL,10.000000,Approved
1098082,11424,9440,NULL,10.000000,Approved
1097557,11366,9532,MatchModified,10.000000,Approved
1097288,11359,9532,MatchModified,10.000000,Approved
1095598,11228,9561,Rejected,10.000000,Approved
1095520,10874,9561,Rejected,10.000000,Approved
1095423,10676,9561,Rejected,10.000000,Approved
1094312,11428,9552,NULL,10.000000,New
1094273,11054,9552,NULL,10.000000,New
1093974,7332,9552,NULL,9.825000,New
1093565,7332,9480,NULL,9.825000,New
1093328,11428,9548,NULL,10.000000,New
1093326,11428,9510,NULL,10.000000,New
1093308,11428,9420,NULL,10.000000,New
1093301,11428,9396,NULL,10.000000,New
1093294,11428,9341,NULL,10.000000,New
1092636,10954,9548,NULL,10.000000,New
1092285,7332,9548,NULL,9.825000,New
1090262,11404,9476,Introduced,9.808000,Approved
1085790,11357,9446,Rejected,9.808000,Approved
1085786,11357,9330,NULL,9.808000,Approved
1075345,7332,9542,NULL,9.825000,New
1074462,11252,9349,MatchModified,10.000000,Approved
1074299,11254,9334,Introduced,10.000000,Approved
1073202,11286,9532,MatchModified,9.649000,Approved
1072742,10874,9541,Rejected,10.000000,Approved
1072737,10688,9541,MatchModified,10.000000,Approved
1071801,11011,9539,MatchModified,9.825000,Approved
1071316,11303,9532,NULL,10.000000,New
1071193,11222,9532,NULL,9.818000,New
1070336,10827,9532,NULL,10.000000,New
1069875,10826,9532,NULL,9.818000,New
1069607,11276,9532,NULL,10.000000,New
1069606,11274,9532,NULL,10.000000,New
1069605,11273,9532,NULL,10.000000,New
1069604,11272,9532,NULL,10.000000,New
1069602,11232,9532,NULL,10.000000,New
1069599,11218,9532,MatchModified,10.000000,Approved
1069598,11217,9532,MatchModified,9.825000,Approved
1069596,11214,9532,NULL,9.800000,New
1069595,11194,9532,NULL,10.000000,New
1069594,11193,9532,NULL,10.000000,New
1069593,11184,9532,NULL,10.000000,New
1069592,11179,9532,NULL,10.000000,New
1069588,11156,9532,NULL,10.000000,New
1069587,11155,9532,NULL,10.000000,New
1069586,11154,9532,NULL,10.000000,New
1069585,11153,9532,NULL,10.000000,New
1069584,11152,9532,NULL,10.000000,New
1069583,11151,9532,NULL,10.000000,New
1069582,11148,9532,NULL,10.000000,New
1069581,11147,9532,NULL,10.000000,New
1069580,11145,9532,NULL,10.000000,New
1069579,11143,9532,NULL,10.000000,New
1069578,11141,9532,NULL,10.000000,New
1069577,11140,9532,NULL,10.000000,New
1069576,11137,9532,NULL,10.000000,New
1069575,11133,9532,NULL,9.818000,New
1069573,11127,9532,NULL,10.000000,New
1069572,11125,9532,NULL,10.000000,New
1069570,11115,9532,NULL,10.000000,New
1069569,11114,9532,NULL,10.000000,New
1069568,11113,9532,NULL,10.000000,New
1069567,11112,9532,NULL,10.000000,New
1069566,11111,9532,NULL,10.000000,New
1069565,11110,9532,NULL,10.000000,New
1069564,11109,9532,NULL,10.000000,New
1069563,11108,9532,NULL,10.000000,New
1069562,11107,9532,NULL,10.000000,New
1069561,11104,9532,NULL,9.800000,New
1069560,11103,9532,NULL,9.800000,New
1069559,11100,9532,NULL,9.800000,New
1069558,11099,9532,NULL,9.800000,New
1069557,11098,9532,NULL,9.800000,New
1069548,11081,9532,NULL,9.818000,New
1069547,11080,9532,NULL,9.800000,New
1069546,11079,9532,NULL,9.800000,New
1069541,11053,9532,NULL,10.000000,New
1069540,11027,9532,NULL,10.000000,New
1069538,11018,9532,NULL,10.000000,New
1069533,11007,9532,NULL,9.818000,New
1069532,10998,9532,NULL,10.000000,New
1069531,10996,9532,NULL,10.000000,New
1069525,10963,9532,NULL,9.818000,New
1069518,10910,9532,NULL,10.000000,New
1069517,10907,9532,NULL,10.000000,New
1069513,10892,9532,NULL,9.818000,New
1069511,10886,9532,NULL,9.818000,New
1069506,10870,9532,NULL,9.818000,New
1069491,10822,9532,NULL,9.818000,New
1069490,10821,9532,NULL,9.818000,New
1069489,10820,9532,NULL,9.818000,New
1069488,10819,9532,NULL,9.818000,New
1069487,10818,9532,NULL,9.818000,New
1069486,10817,9532,NULL,9.818000,New
1069485,10816,9532,NULL,9.818000,New
1069484,10815,9532,NULL,9.818000,New
1069482,10813,9532,NULL,9.818000,New
1069481,10812,9532,NULL,9.818000,New
1069480,10811,9532,NULL,9.818000,New
1069479,10810,9532,NULL,9.818000,New
1069477,10808,9532,NULL,9.818000,New
1069476,10807,9532,NULL,9.818000,New
1069475,10806,9532,NULL,9.818000,New
1069474,10805,9532,NULL,9.818000,New
1069470,10797,9532,NULL,9.818000,New
1069466,10793,9532,NULL,9.818000,New
1069465,10792,9532,NULL,9.818000,New
1069459,10783,9532,NULL,9.818000,New
1069455,10776,9532,NULL,9.818000,New
1069452,10771,9532,NULL,9.818000,New
1069451,10770,9532,NULL,9.818000,New
1069450,10769,9532,NULL,9.818000,New
1069447,10761,9532,NULL,9.818000,New
1069446,10760,9532,NULL,9.818000,New
1069444,10758,9532,NULL,9.818000,New
1069441,10754,9532,NULL,9.818000,New
1069435,10748,9532,NULL,9.818000,New
1069434,10746,9532,NULL,9.818000,New
1069433,10745,9532,NULL,9.818000,New
1069432,10743,9532,NULL,9.818000,New
1069428,10739,9532,NULL,9.818000,New
1069426,10736,9532,NULL,9.818000,New
1069425,10735,9532,NULL,9.818000,New
1069424,10734,9532,NULL,9.818000,New
1069422,10731,9532,NULL,9.818000,New
1069418,10726,9532,NULL,9.818000,New
1069415,10721,9532,NULL,9.818000,New
1069412,10718,9532,NULL,9.818000,New
1069409,10713,9532,NULL,9.818000,New
1069408,10711,9532,NULL,9.818000,New
1069407,10710,9532,NULL,9.818000,New
1069405,10708,9532,NULL,9.818000,New
1069401,10702,9532,NULL,9.818000,New
1069400,10701,9532,NULL,9.818000,New
1069398,10698,9532,NULL,9.818000,New
1069396,10694,9532,NULL,9.818000,New
1069395,10688,9532,NULL,10.000000,New
1069394,10678,9532,NULL,10.000000,New
1069393,10677,9532,NULL,10.000000,New
1069391,10670,9532,NULL,10.000000,New
1069380,10642,9532,NULL,9.800000,New
1069379,10641,9532,NULL,10.000000,New
1069354,10534,9532,NULL,9.818000,New
1069334,10479,9532,NULL,10.000000,New
1069333,10476,9532,NULL,9.091000,New
1069332,10472,9532,NULL,10.000000,New
1069300,10387,9532,NULL,10.000000,New
1069286,10240,9532,NULL,10.000000,New
1069285,10239,9532,NULL,10.000000,New
1069273,10168,9532,NULL,10.000000,New
1069243,9945,9532,NULL,10.000000,New
1069228,9914,9532,NULL,10.000000,New
1069227,9911,9532,NULL,10.000000,New
1069221,9887,9532,NULL,10.000000,New
1069220,9885,9532,NULL,10.000000,New
1069218,9883,9532,NULL,10.000000,New
1069213,9820,9532,NULL,10.000000,New
1069203,9775,9532,NULL,10.000000,New
1069202,9774,9532,NULL,10.000000,New
1069201,9773,9532,NULL,10.000000,New
1069200,9770,9532,NULL,10.000000,New
1069199,9769,9532,NULL,10.000000,New
1069187,8688,9532,NULL,10.000000,New
1069185,8683,9532,NULL,10.000000,New
1069172,8670,9532,NULL,10.000000,New
1069171,8669,9532,NULL,10.000000,New
1069153,8637,9532,NULL,10.000000,New
1069144,8617,9532,NULL,10.000000,New
1069132,8577,9532,NULL,10.000000,New
1069126,8561,9532,NULL,9.818000,New
1069025,7864,9532,NULL,10.000000,New
1069011,7555,9532,NULL,9.091000,New
1069007,7332,9532,NULL,9.474000,New
1069006,7330,9532,NULL,10.000000,New
1069003,7268,9532,NULL,10.000000,New
1069002,7182,9532,NULL,9.825000,New
1068997,7093,9532,NULL,9.818000,New
1068959,7542,9537,NULL,10.000000,New
1068948,7542,9538,NULL,10.000000,New
1065380,11256,9514,NULL,9.825000,Approved
1065378,11256,9446,Rejected,9.825000,Approved
1065373,11256,9330,NULL,9.825000,Approved
1064904,10936,9494,NULL,10.000000,Approved
1062243,10581,9516,Introduced,10.000000,Approved
1061576,11265,9362,NULL,10.000000,New
1061574,11265,9330,NULL,10.000000,New
1059930,11217,9357,NULL,9.825000,Approved
1059929,11217,9344,NULL,9.825000,Approved
1058070,7332,9520,NULL,9.825000,New
1054230,8057,9514,NULL,9.123000,New
1049429,11024,9510,Rejected,10.000000,Approved
1049426,10954,9510,NULL,10.000000,New
1049409,8696,9510,NULL,10.000000,New
1049400,7332,9510,NULL,9.825000,New
1049397,7182,9510,NULL,9.825000,New
1047588,7332,9497,NULL,9.825000,New
1045475,11060,9349,NULL,10.000000,Approved
1044235,11105,9502,Rejected,9.808000,Approved
1043940,7332,9502,NULL,9.825000,New
1043568,7332,9501,NULL,9.825000,New
1043138,7332,9500,NULL,9.825000,New
1042655,7332,9499,NULL,9.825000,New
1041701,11191,9405,Rejected,9.123000,Approved
1040688,10992,9492,Rejected,10.000000,Approved
1040629,7737,9492,NULL,10.000000,New
1040008,7332,9492,NULL,9.825000,New
1039995,7182,9492,NULL,9.825000,New
1025854,7332,9472,NULL,9.825000,New
1025843,11001,9487,NULL,10.000000,Approved
1025840,10998,9487,Rejected,10.000000,Approved
1025248,7332,9491,NULL,9.825000,New
1024811,7555,9486,NULL,9.123000,New
1024800,7332,9486,NULL,9.825000,New
1024433,11125,9489,NULL,9.123000,New
1015810,11018,9476,Rejected,10.000000,Approved
1015674,7332,9476,NULL,9.825000,New
1015667,7182,9476,NULL,9.825000,New
1015662,7104,9476,NULL,9.825000,New
1001047,11106,9445,NULL,9.808000,Approved
1000065,10803,9468,Rejected,9.825000,Approved
1000064,10734,9468,Rejected,9.825000,Approved
992614,11087,9398,NULL,10.000000,Approved
991030,11023,9381,NULL,9.123000,Approved
986930,7332,9459,NULL,9.825000,New
986923,7182,9459,NULL,9.825000,New
985808,7332,9458,NULL,9.825000,New
985277,11033,9457,NULL,9.818000,Approved
985254,10969,9457,NULL,9.825000,Approved
984764,7332,9457,NULL,9.825000,New
983352,11011,9405,Introduced,9.825000,Approved
982533,10448,9453,NULL,10.000000,New
981753,10581,9452,NULL,10.000000,Approved
981750,10448,9452,NULL,10.000000,New
976493,8556,9446,NULL,10.000000,New
976451,8057,9446,NULL,9.123000,New
974049,10805,9430,NULL,9.825000,Approved
971298,9884,9440,Rejected,10.000000,Approved
971297,9883,9440,Rejected,10.000000,Approved
971178,7332,9440,NULL,9.825000,New
970796,7332,9445,NULL,9.825000,New
966293,10992,9405,Introduced,10.000000,Approved
965250,10998,9344,NULL,10.000000,Approved
962426,11003,9405,Rejected,10.000000,Approved
961246,10993,9405,Introduced,10.000000,Approved
957800,10985,9368,NULL,10.000000,Approved
929713,10698,9419,NULL,9.825000,Approved
927450,10974,9358,NULL,10.000000,Approved
925297,7332,9341,NULL,9.825000,New
923931,10432,9405,Rejected,9.808000,Approved
923930,10432,9358,Rejected,9.808000,Approved
919982,10955,9349,NULL,10.000000,Approved
919918,10953,9349,NULL,10.000000,Approved
915853,10874,9358,Rejected,10.000000,Approved
915852,10874,9356,NULL,10.000000,Approved
914410,10933,9421,NULL,9.808000,Approved
914254,10935,9421,Rejected,9.825000,Approved
913759,10918,9367,NULL,10.000000,Approved
911756,10917,9367,NULL,9.808000,Approved
911691,10916,9367,NULL,9.808000,Approved
908519,8726,9420,NULL,10.000000,New
908418,7332,9420,NULL,9.825000,New
908415,7182,9420,NULL,9.825000,New
908383,10641,9419,NULL,10.000000,Approved
908325,10239,9419,NULL,10.000000,Approved
908157,7332,9419,NULL,9.825000,New
901721,7332,9402,NULL,9.636000,New
898396,10252,9398,NULL,10.000000,New
898275,10688,9358,NULL,10.000000,Approved
898274,10688,9356,Rejected,10.000000,Approved
896613,10531,9383,NULL,10.000000,Approved
896383,7332,9384,NULL,9.825000,New
895849,8642,9385,NULL,10.000000,New
895812,7332,9385,NULL,10.000000,New
895810,7182,9385,NULL,10.000000,New
895792,9774,9386,NULL,10.000000,Approved
895787,8622,9386,NULL,10.000000,New
893601,8603,9369,NULL,10.000000,Approved
878651,7173,9361,NULL,10.000000,Approved
878647,8202,9359,MatchModified,10.000000,Approved
862863,8387,9354,NULL,10.000000,New
847401,10406,9349,MatchModified,10.000000,Approved
847354,8556,9349,NULL,10.000000,New
847305,8057,9349,NULL,10.000000,New
842619,9921,9344,NULL,10.000000,Approved
842610,8694,9344,Rejected,10.000000,Approved
842586,7983,9344,Rejected,10.000000,Approved
842584,7974,9344,NULL,10.000000,Approved
832712,9922,9328,NULL,10.000000,Approved
832510,8103,9328,NULL,9.091000,Approved
832366,7332,9328,NULL,10.000000,New
832181,8556,9327,NULL,10.000000,New
832135,8057,9327,NULL,10.000000,New
